2026-04-26 00:21:37.100 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,099 - freqtrade.configuration.configuration - INFO - Using d'
2026-04-26 00:21:37.100 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,100 - freqtrade.configuration.configuration - INFO - Paramet'
2026-04-26 00:21:37.100 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,100 - freqtrade.configuration.configuration - INFO - Paramet'
2026-04-26 00:21:37.101 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,100 - freqtrade.configuration.configuration - INFO - Using p'
2026-04-26 00:21:37.103 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,101 - freqtrade.configuration.configuration - INFO - Filter '
2026-04-26 00:21:37.104 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,101 - freqtrade.exchange.check_exchange - INFO - Checking ex'
2026-04-26 00:21:37.112 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,111 - freqtrade.exchange.check_exchange - INFO - Exchange "b'
2026-04-26 00:21:37.112 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,112 - freqtrade.configuration.config_validation - INFO - Val'
2026-04-26 00:21:37.116 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,115 - freqtrade.commands.optimize_commands - INFO - Starting'
2026-04-26 00:21:37.116 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,116 - freqtrade.exchange.exchange - INFO - Instance is runni'
2026-04-26 00:21:37.117 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,116 - freqtrade.exchange.exchange - INFO - Using CCXT 4.5.50'
2026-04-26 00:21:37.117 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,117 - freqtrade.exchange.exchange - INFO - Applying addition'
2026-04-26 00:21:37.124 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,124 - freqtrade.exchange.exchange - INFO - Applying addition'
2026-04-26 00:21:37.135 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:37,134 - freqtrade.exchange.exchange - INFO - Using Exchange "B'
2026-04-26 00:21:38.282 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,281 - freqtrade.resolvers.exchange_resolver - INFO - Using r'
2026-04-26 00:21:38.291 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,291 - freqtrade.resolvers.iresolver - INFO - Using resolved '
2026-04-26 00:21:38.292 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,291 - freqtrade.strategy.hyper - INFO - Loading parameters f'
2026-04-26 00:21:38.293 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,293 - freqtrade.resolvers.strategy_resolver - INFO - Overrid'
2026-04-26 00:21:38.294 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,293 - freqtrade.resolvers.strategy_resolver - INFO - Overrid'
2026-04-26 00:21:38.294 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,294 - freqtrade.resolvers.strategy_resolver - INFO - Overrid'
2026-04-26 00:21:38.295 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,294 - freqtrade.resolvers.strategy_resolver - INFO - Overrid'
2026-04-26 00:21:38.295 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,295 - freqtrade.resolvers.strategy_resolver - INFO - Overrid'
2026-04-26 00:21:38.296 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,296 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.296 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '0.2878156355986399}\n'
2026-04-26 00:21:38.297 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,296 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.297 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,297 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.298 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,298 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.299 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,298 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.300 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,299 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.300 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,299 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.300 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,299 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.300 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,300 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.301 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,300 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.302 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: "'stoploss_on_exchange_interval': 60}\n"
2026-04-26 00:21:38.303 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,301 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.304 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,301 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.304 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,302 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,302 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,302 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,303 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,303 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,304 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.305 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,304 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.306 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,304 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.306 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,305 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.306 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,305 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.306 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,305 - freqtrade.resolvers.strategy_resolver - INFO - Strateg'
2026-04-26 00:21:38.306 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,306 - freqtrade.configuration.config_validation - INFO - Val'
2026-04-26 00:21:38.311 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,311 - freqtrade.resolvers.iresolver - INFO - Using resolved '
2026-04-26 00:21:38.312 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: "'/home/mohs/Desktop/ae/pyside6/.venv/lib/python3.12/site-packages/freqtrade/plug"
2026-04-26 00:21:38.331 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,331 - freqtrade.optimize.backtesting - INFO - Using fee 0.10'
2026-04-26 00:21:38.378 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,378 - freqtrade.optimize.backtesting - INFO - Loading data f'
2026-04-26 00:21:38.402 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,400 - freqtrade.optimize.backtesting - INFO - Dataload compl'
2026-04-26 00:21:38.415 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,414 - freqtrade.optimize.backtesting - INFO - Running backte'
2026-04-26 00:21:38.415 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,415 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:21:38.415 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,415 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:21:38.416 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,415 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:21:38.416 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,416 - freqtrade.strategy.hyper - INFO - Strategy Parameter: '
2026-04-26 00:21:38.424 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,424 - freqtrade.optimize.backtesting - INFO - Backtesting wi'
2026-04-26 00:21:38.675 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stderr: '2026-04-26 00:21:38,675 - freqtrade.misc - INFO - dumping json to "/home/mohs/De'
2026-04-26 00:21:38.688 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: 'Result for strategy yes\n'
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '                                                BACKTESTING REPORT              '
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃      Avg '
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '│  ETH/USDT │      2 │         2.34 │           1.882 │         2.35 │  3 days, '
2026-04-26 00:21:38.690 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '│  XRP/USDT │      1 │       -14.58 │          -5.973 │        -7.47 │ 14 days, '
2026-04-26 00:21:38.692 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '│ HOME/USDT │      1 │        -23.3 │          -9.322 │       -11.65 │  22 days,'
2026-04-26 00:21:38.693 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '│     TOTAL │      4 │         -8.3 │         -13.414 │       -16.77 │ 10 days, '
2026-04-26 00:21:38.694 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '└───────────┴────────┴──────────────┴─────────────────┴──────────────┴──────────'
2026-04-26 00:21:38.695 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '                                              LEFT OPEN TRADES REPORT           '
2026-04-26 00:21:38.696 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:21:38.696 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃      Avg '
2026-04-26 00:21:38.696 | DEBUG    | freqtrade_gui.services.process_run_manager | run d52c1c04 stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
